時刻,時間 (ミリ秒),コンピュータ,理由,タグ,処理,ランク,方向,インタフェース,フレームの種類,プロトコル,フラグ,送信元IP,送信元MAC,送信元ポート,送信先IP,送信先MAC,送信先ポート,パケットサイズ,繰り返しカウント,終了時刻,フロー,ステータス,備考,データフラグ,データインデックス,データ
2015-02-16 23:16:22,1424096182475191,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,35475,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,46110,06776BF6A5AD02E9E540000308004500023214C440003F06000036F9562A0A0A11F18A93005078156B4806961B3A80180073000000000101080AA187707C025CDE73
2015-02-16 23:16:24,1424096184425166,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,39788,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,46112,06776BF6A5AD02E9E5400003080045000234796740003F06000036F93F9E0A0A11F19B6C0050C2928FE84A2970C58018008D000000000101080A92B2F00A025CDF38
2015-02-16 23:16:25,1424096185485952,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,35477,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,46114,06776BF6A5AD02E9E5400003080045000232DCDB40003F06000036F9562A0A0A11F18A9500507ED7A75FA968241E80180073000000000101080AA1877C3E025CDFA1
2015-02-16 23:16:26,1424096186952333,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,16414,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46116,06776BF6A5AD02E9E540000308004500027829D5400035060000D28071FB0A0A11F1401E00502FB33264FB7CE06C80180073000000000101080A4A1F0247025CE033
2015-02-16 23:16:27,1424096187997520,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49183,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46118,06776BF6A5AD02E9E5400003080045000278E404400035060000D28071FB0A0A11F1C01F0050385CEC461034A87780180073000000000101080A4A1F064A025CE09A
2015-02-16 23:16:28,1424096188871109,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65443,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,46120,06776BF6A5AD02E9E54000030800450002364CDA40003F06000036F956410A0A11F1FFA300506E6627B28C8D676780180073000000000101080AA1BA6DE4025CE0F4
2015-02-16 23:16:31,1424096191289078,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,30307,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46122,06776BF6A5AD02E9E540000308004500022E10DA400035060000D28071FB0A0A11F176630050A050AB527989F4778018002E000000000101080A49F4B410025CE1E5
2015-02-16 23:16:36,1424096196015817,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,8216,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46124,06776BF6A5AD02E9E540000308004500027830C4400035060000D28071FB0A0A11F120180050B06D1BA18A3BDCE780180073000000000101080A4A1F25B0025CE3BD
2015-02-16 23:16:37,1424096197014204,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,64903,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46126,06776BF6A5AD02E9E540000308004500023E30C1400035060000D28071FB0A0A11F1FD8700509DE875466D1FA38880180073000000000101080A92605E89025CE421
2015-02-16 23:16:37,1424096197903393,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,53668,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46128,06776BF6A5AD02E9E540000308004500022EE52140003F06000036F956290A0A11F1D1A40050BC6C2A2DB87FF4B980180073000000000101080AA19FC6B6025CE47B
2015-02-16 23:16:39,1424096199494572,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,35565,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,46130,06776BF6A5AD02E9E5400003080045000232FE3A40003F06000036F9562A0A0A11F18AED00500E6B534222FBE3FB80180073000000000101080AA187B2F8025CE519
2015-02-16 23:16:45,1424096205313298,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,13948,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46132,06776BF6A5AD02E9E540000308004500022E6682400035060000D28071FB0A0A11F1367C0050EA8693354CB6A2FD8018002E000000000101080A49F4EAD7025CE75F
2015-02-16 23:16:54,1424096214049186,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,28697,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46134,06776BF6A5AD02E9E54000030800450002787082400035060000D28071FB0A0A11F170190050F5A622F305D84F3880180073000000000101080A4A1F6C17025CEAC8
2015-02-16 23:16:55,1424096215453168,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,39789,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,46136,06776BF6A5AD02E9E5400003080045000234380F40003F06000036F93F9E0A0A11F19B6D0050D39557B9B3C25FDE8018008D000000000101080A92B36934025CEB55
2015-02-16 23:17:00,1424096220757100,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56794,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46138,06776BF6A5AD02E9E540000308004500022E649640003F06000036F956380A0A11F1DDDA0050FE0AF974D640557380180073000000000101080A49EA966A025CED68
2015-02-16 23:17:00,1424096220991097,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56466,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46140,06776BF6A5AD02E9E540000308004500022E02D440003F06000036F9563C0A0A11F1DC92005055DC1802E59881D380180073000000000101080AA1AA134F025CED7F
2015-02-16 23:17:03,1424096223611863,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49826,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46142,06776BF6A5AD02E9E540000308004500022EEFBF400035060000D28071FB0A0A11F1C2A20050DC4120E782CF99758018002E000000000101080A49FEF5E1025CEE85
2015-02-16 23:17:03,1424096223752261,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56796,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46144,06776BF6A5AD02E9E540000308004500022EFFAD40003F06000036F956380A0A11F1DDDC0050B49A640A480A2F8180180073000000000101080A49EAA227025CEE94
2015-02-16 23:17:03,1424096223986258,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56467,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46146,06776BF6A5AD02E9E540000308004500022EAA6140003F06000036F9563C0A0A11F1DC9300503625BBD2D0E62BC780180073000000000101080AA1AA1F0B025CEEAB
2015-02-16 23:17:10,1424096230631773,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,29347,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46148,06776BF6A5AD02E9E540000308004500022E9047400035060000D28071FB0A0A11F172A300508928877E9C95B5948018002E000000000101080A49FF1151025CF143
2015-02-16 23:17:12,1424096232160554,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,61490,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46150,06776BF6A5AD02E9E54000030800450002785914400035060000D28071FB0A0A11F1F03200508669E20FB9AAD63E80180073000000000101080A925E82B3025CF1DC
2015-02-16 23:17:12,1424096232878144,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,39997,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46152,06776BF6A5AD02E9E54000030800450002783DB1400035060000D28071FB0A0A11F19C3D0050D771D04E2A228FF380180073000000000101080A4A2AF48F025CF224
2015-02-16 23:17:13,1424096233190140,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,32819,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46154,06776BF6A5AD02E9E54000030800450002783202400035060000D28071FB0A0A11F180330050BF6DBDD23462BADA80180073000000000101080A925E86B7025CF243
2015-02-16 23:17:13,1424096233907731,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,64574,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46156,06776BF6A5AD02E9E540000308004500027843BB400035060000D28071FB0A0A11F1FC3E00509719C2474230573D80180073000000000101080A4A2AF88E025CF28B
2015-02-16 23:17:15,1424096235935705,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,60479,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46158,06776BF6A5AD02E9E5400003080045000278D711400035060000D28071FB0A0A11F1EC3F005023F4DDE9C467F44480180073000000000101080A4A2B007E025CF356
2015-02-16 23:17:17,1424096237760882,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56800,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46160,06776BF6A5AD02E9E540000308004500022E1A3840003F06000036F956380A0A11F1DDE00050B119C969DD2CB7EA80180073000000000101080A49EAD8DC025CF40D
2015-02-16 23:17:18,1424096238993266,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56469,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46162,06776BF6A5AD02E9E540000308004500022E775340003F06000036F9563C0A0A11F1DC950050A89A356939B4C6CD80180073000000000101080AA1AA59A9025CF488
2015-02-16 23:17:19,1424096239227263,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,20556,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46164,06776BF6A5AD02E9E5400003080045000278B6B4400035060000D28071FB0A0A11F1504C005080932F1CAA18922D80180073000000000101080A925E9E4A025CF49E
2015-02-16 23:17:21,1424096241005640,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,56470,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46166,06776BF6A5AD02E9E540000308004500022E707940003F06000036F9563C0A0A11F1DC960050FA26178CCCFE517D80180073000000000101080AA1AA617D025CF550
2015-02-16 23:17:21,1424096241255237,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,36941,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46168,06776BF6A5AD02E9E5400003080045000278DA3C400035060000D28071FB0A0A11F1904D00505FFC829C8FB1082680180073000000000101080A925EA636025CF569
2015-02-16 23:17:21,1424096241957228,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,63544,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46170,06776BF6A5AD02E9E540000308004500027847E0400035060000D28071FB0A0A11F1F8380050AC5256AB7E02895F80180073000000000101080A4A2B1805025CF5B0
2015-02-16 23:17:24,1424096244110000,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,43213,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46172,06776BF6A5AD02E9E540000308004500023E5BCD400035060000D28071FB0A0A11F1A8CD0050499286C36E5EFA1B80180073000000000101080A925FDB9B025CF686
2015-02-16 23:17:24,1424096244655993,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,53948,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46174,06776BF6A5AD02E9E540000308004500022EE7D0400035060000D28071FB0A0A11F1D2BC005052C8B63FBC08E2168018002E000000000101080A49FF481A025CF6BE
2015-02-16 23:17:31,1424096251129910,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,26830,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46176,06776BF6A5AD02E9E540000308004500023EAB28400035060000D28071FB0A0A11F168CE0050C94F645B61E2CDA380180073000000000101080A925FF70C025CF945
2015-02-16 23:17:32,1424096252877088,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65445,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,46178,06776BF6A5AD02E9E5400003080045000236F07140003F06000036F956410A0A11F1FFA500500B4F9E2FFD3605BA80180073000000000101080AA1BB67E1025CF9F4
2015-02-16 23:17:33,1424096253875475,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65446,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,46180,06776BF6A5AD02E9E5400003080045000236934140003F06000036F956410A0A11F1FFA600504098FF750848B0FC80180073000000000101080AA1BB6BCE025CFA58
2015-02-16 23:17:40,1424096260162195,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,10447,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46182,06776BF6A5AD02E9E540000308004500023EDD5A400035060000D28071FB0A0A11F128CF00503B23CDE6C72F66A280180073000000000101080A92601A4E025CFCCC
2015-02-16 23:17:40,1424096260926585,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,53825,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46184,06776BF6A5AD02E9E540000308004500022EE4F740003F06000036F956290A0A11F1D2410050B7725EA6B82BE72C80180073000000000101080AA1A0BCDE025CFD19
2015-02-16 23:17:41,1424096261878173,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65447,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,46186,06776BF6A5AD02E9E5400003080045000236C23E40003F06000036F956410A0A11F1FFA70050CEA64FB4C0B5C4CF80180073000000000101080AA1BB8B13025CFD79
2015-02-16 23:17:41,1424096261924972,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,53828,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46188,06776BF6A5AD02E9E540000308004500022E399E40003F06000036F956290A0A11F1D2440050E72FFFDCB96F988880180073000000000101080AA1A0C0CA025CFD7D
2015-02-16 23:17:42,1424096262517764,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,35732,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,46190,06776BF6A5AD02E9E5400003080045000232BF9F40003F06000036F9562A0A0A11F18B940050E90C1D02E9251BAE80180073000000000101080AA188A925025CFDB8
2015-02-16 23:17:43,1424096263048158,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,36224,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46192,06776BF6A5AD02E9E540000308004500023ECDE4400035060000D28071FB0A0A11F18D80005034BBB4322232E1D180180073000000000101080A9261607B025CFDEC
2015-02-16 23:17:45,1424096265887321,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65448,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,46194,06776BF6A5AD02E9E5400003080045000236702B40003F06000036F956410A0A11F1FFA800505FA2F110BFBBE72080180073000000000101080AA1BB9AB8025CFF09
2015-02-16 23:17:47,1424096267759297,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56803,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46196,06776BF6A5AD02E9E540000308004500022EFBB540003F06000036F956380A0A11F1DDE300503F28BC3BFA22CCC580180073000000000101080A49EB4E10025CFFC5
2015-02-16 23:17:48,1424096268071293,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,52609,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46198,06776BF6A5AD02E9E540000308004500023EBB5B400035060000D28071FB0A0A11F1CD8100501746D5DA6C03F4D180180073000000000101080A9261741E025CFFE3
2015-02-16 23:17:48,1424096268523687,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,35733,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,46200,06776BF6A5AD02E9E5400003080045000232297540003F06000036F9562A0A0A11F18B950050CA53F06693FE765F80180073000000000101080AA188C09F025D0011
2015-02-16 23:17:49,1424096269678073,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49853,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46202,06776BF6A5AD02E9E540000308004500022E3279400035060000D28071FB0A0A11F1C2BD0050CDEFA2360CC8A4B28018002E000000000101080A49FFA9DB025D0084
2015-02-16 23:17:51,1424096271456450,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,62077,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46204,06776BF6A5AD02E9E540000308004500022E72DD400035060000D28071FB0A0A11F1F27D0050237DA674B109E4848018002E000000000101080A49F5ED3E025D0136
2015-02-16 23:17:52,1424096272938431,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,53853,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46206,06776BF6A5AD02E9E540000308004500022E6B3A40003F06000036F956290A0A11F1D25D0050C763876FAC8E447180180073000000000101080AA1A0EBC7025D01CA
2015-02-16 23:17:53,1424096273500024,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,50814,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,46208,06776BF6A5AD02E9E540000308004500022E9ED0400035060000D28071FB0A0A11F1C67E0050C5F47251E8EEEAFD8018002E000000000101080A49F5F52E025D0201
2015-02-16 23:17:57,1424096277087978,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49178,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,46210,06776BF6A5AD02E9E5400003080045000278B4D1400035060000D28071FB0A0A11F1C01A0050D175DD0681CDC31D80180073000000000101080A4A206255025D0368
2015-02-16 23:17:58,1424096278101965,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,28034,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,46212,06776BF6A5AD02E9E540000308004500023EF483400035060000D28071FB0A0A11F16D820050447675C5F0B30D8180180073000000000101080A92619B55025D03CE
